Energies_eV	Nifoil2mu_03_26
8326.945	0.144709223133525
8327.195	0.148612821133984
8327.445	0.152763824091348
8327.695	0.155636808155434
8327.945	0.157185709847711
8328.195	0.158997018415952
8328.445	0.159314173946821
8328.695	0.160542438250627
8328.945	0.16139865340819
8329.195	0.167141529848837
8329.445	0.183743363280655
8329.695	0.194059091817829
8329.945	0.200109676035253
8330.195	0.204191496078413
8330.445	0.206899486547408
8330.695	0.209246853739666
8330.945	0.211044521085473
8331.195	0.21343870904183
8331.445	0.239719015092299
8331.695	0.253564738121375
8331.945	0.264270697199754
8332.195	0.269444738502302
8332.445	0.273249198186289
8332.695	0.275369082026104
8332.945	0.277774021727916
8333.195	0.279267519743976
8333.445	0.290928830911853
8333.695	0.30586699676567
8333.945	0.312332236673264
8334.195	0.317353862601573
8334.445	0.32024743268094
8334.695	0.321818036255253
8334.945	0.323231950615005
8335.195	0.324543949692332
8335.445	0.328990584350698
8335.695	0.340744196343333
8335.945	0.348374323504356
8336.195	0.353090786399702
8336.445	0.356060780409135
8336.695	0.358389887840494
8336.945	0.359205710057249
8337.195	0.360781228962994
8337.445	0.362184344748494
8337.695	0.375270340036277
8337.945	0.384035730636631
8338.195	0.390194430763979
8338.445	0.394130073998089
8338.695	0.396305580375255
8338.945	0.398305850805673
8339.195	0.399254162150823
8339.445	0.400965882203114
8339.695	0.41055765668636
8339.945	0.426119993010228
8340.195	0.434486825477896
8340.445	0.440609676986805
8340.695	0.444852491343275
8340.945	0.44679788331443
8341.195	0.449411582846693
8341.445	0.450624152731738
8341.695	0.457170387457864
8341.945	0.480161235662057
8342.195	0.494421112996225
8342.445	0.502684672630474
8342.695	0.509686529782141
8342.945	0.513192459387064
8343.195	0.515619120523478
8343.445	0.518730952566036
8343.695	0.520064389261895
8343.945	0.544487827849088
8344.195	0.562773109004312
8344.445	0.574276367540567
8344.695	0.582013051084556
8344.945	0.587370550383201
8345.195	0.590314133975486
8345.445	0.592541838052735
8345.695	0.595240885262063
8345.945	0.604528649970886
8346.195	0.622288600607634
8346.445	0.631984480494284
8346.695	0.638200012106302
8346.945	0.64253155361954
8347.195	0.644689520261605
8347.445	0.646486040814257
8347.695	0.647609426655597
8347.945	0.649091097661707
8348.195	0.657047137869769
8348.445	0.660907312411098
8348.695	0.663779801719998
8348.945	0.665698475566938
8349.195	0.666678090020522
8349.445	0.666880906271405
8349.695	0.667519176327458
8349.945	0.667663459631066
8350.195	0.668777695754397
8350.445	0.668886388450437
8350.695	0.669789364333828
8350.945	0.669786764773282
8351.195	0.670582578638351
8351.445	0.670506285932634
8351.695	0.670582980217844
8351.945	0.670888518305711
8352.195	0.671854974757985
8352.445	0.674649182185643
8352.695	0.676468240533584
8352.945	0.678339438634452
8353.195	0.678966967806032
8353.445	0.680627391999687
8353.695	0.680651547392101
8353.945	0.681358941377588
8354.195	0.681945819940644
8354.445	0.688425157737494
8354.695	0.691896401046126
8354.945	0.694584018514302
8355.195	0.69704701894219
8355.445	0.697569467929063
8355.695	0.698967780965133
8355.945	0.698835520496247
8356.195	0.699558860085448
8356.445	0.701545320218164
8356.695	0.703662080917333
8356.945	0.705140799240555
8357.195	0.705480829494659
8357.445	0.706438941486258
8357.695	0.7060616595091
8357.945	0.706647149532246
8358.195	0.706355567548169
8358.445	0.706254161253977
8358.695	0.704529939298913
8358.945	0.703278386670627
8359.195	0.702591407585873
8359.445	0.701643235071647
8359.695	0.701652615325234
8359.945	0.700913334679489
8360.195	0.700969094496876
8360.445	0.700252949387656
8360.695	0.698268875374521
8360.945	0.694834838316255
8361.195	0.693709815369566
8361.445	0.692490288115064
8361.695	0.691529262259888
8361.945	0.69151764838571
8362.195	0.690781448660682
8362.445	0.690865696219671
8362.695	0.688627137012606
8362.945	0.685379866199785
8363.195	0.682153545255041
8363.445	0.681884590555243
8363.695	0.679774168167222
8363.945	0.67938521878966
8364.195	0.678986190291693
8364.445	0.678419328644242
8364.695	0.678724022632828
8364.945	0.674959454404942
8365.195	0.67369183328818
8365.445	0.671732891574348
8365.695	0.671573879249366
8365.945	0.670213135958701
8366.195	0.670679286543014
8366.445	0.669639172434531
8366.695	0.669857293837639
8366.945	0.668957429934347
8367.195	0.66759140090387
8367.445	0.667429418093166
8367.695	0.66636422383137
8367.945	0.666861590296088
8368.195	0.665884972743118
8368.445	0.666624626794185
8368.695	0.665893128756634
8368.945	0.666620176135376
8369.195	0.666351552745008
8369.445	0.666964579141406
8369.695	0.667205166909714
8369.945	0.667398989839256
8370.195	0.667916455738909
8370.445	0.66778063495554
8370.695	0.668380407024314
8370.945	0.667914053414132
8371.195	0.670340200116229
8371.445	0.671849870977806
8371.695	0.673762780547843
8371.945	0.673921841178996
8372.195	0.675208953686913
8372.445	0.675672203599407
8372.695	0.675982203036864
8372.945	0.676460398234103
8373.195	0.677698725037628
8373.445	0.681786767249146
8373.695	0.684241203382526
8373.945	0.686081221226788
8374.195	0.687315040638367
8374.445	0.688924129488568
8374.695	0.688989375545532
8374.945	0.689923930116103
8375.195	0.690211340991818
8375.445	0.69503147303023
8375.695	0.699156496840522
8375.945	0.701525294650896
8376.195	0.703770167024499
8376.445	0.704874114996112
8376.695	0.70634670301019
8376.945	0.706470470249135
8377.195	0.707496118167515
8377.445	0.709681055409548
8377.695	0.715095289279698
8377.945	0.717476585624889
8378.195	0.719583974501864
8378.445	0.72144507252227
8378.695	0.722620041889238
8378.945	0.723621897145988
8379.195	0.723670280159077
8379.445	0.724674932889567
8379.695	0.728631558386101
8379.945	0.730999450234705
8380.195	0.732354685352746
8380.445	0.733646439242523
8380.695	0.734064617924558
8380.945	0.735085609104376
8381.195	0.735055817410673
8381.445	0.735464140657936
8381.695	0.735977663138495
8381.945	0.736395763226854
8382.195	0.737025242355806
8382.445	0.736870415821984
8382.695	0.737335266578634
8382.945	0.736802768572379
8383.195	0.737417717207302
8383.445	0.736719856025382
8383.695	0.737385725908143
8383.945	0.733812452405153
8384.195	0.733063936646642
8384.445	0.731293874555459
8384.695	0.730612233302881
8384.945	0.72954198463929
8385.195	0.72888917142067
8385.445	0.728439729571393
8385.695	0.728040107816383
8385.945	0.725468831171494
8386.195	0.721266596234708
8386.445	0.719670892158068
8386.695	0.717552567837813
8386.945	0.716630927343505
8387.195	0.715165728056523
8387.445	0.714864871730441
8387.695	0.714196788123361
8387.945	0.713078590708567
8388.195	0.708070745207387
8388.445	0.705270333781674
8388.695	0.703490009819265
8388.945	0.70173015718578
8389.195	0.701004661585611
8389.445	0.69994964385053
8389.695	0.699614333014312
8389.945	0.699083159082697
8390.195	0.69630727267896
8390.445	0.692163528074491
8390.695	0.691401857219248
8390.945	0.689156526816197
8391.195	0.68851206538819
8391.445	0.687703988689278
8391.695	0.687270409089719
8391.945	0.687094913195838
8392.195	0.685917548312908
8392.445	0.683479646429412
8392.695	0.681676907420511
8392.945	0.681266440318125
8393.195	0.680414883786177
8393.445	0.680514068537844
8393.695	0.679841175192486
8393.945	0.680183753268879
8394.195	0.679578467861043
8394.445	0.678371295119968
8394.695	0.67711098031554
8394.945	0.676397968798984
8395.195	0.67592699525445
8395.445	0.675333470922154
8395.695	0.675221111376456
8395.945	0.674649183929479
8396.195	0.674779130208137
8396.445	0.673245113812777
8396.695	0.671528164738248
8396.945	0.669189222075309
8397.195	0.668787485845415
8397.445	0.666973276708449
8397.695	0.666722436242589
8397.945	0.665226717268222
8398.195	0.664921223704547
8398.445	0.664541394051194
8398.695	0.661849305968617
8398.945	0.659751014246176
8399.195	0.658151183792573
8399.445	0.657160612034015
8399.695	0.65594292573642
8399.945	0.655204882227245
8400.195	0.654415538505391
8400.445	0.654376695293091
8400.695	0.65347274666346
8400.945	0.652618542351576
8401.195	0.651589234633232
8401.445	0.651632249332279
8401.695	0.650868382237344
8401.945	0.651050251127315
8402.195	0.650806412004292
8402.445	0.650906120679001
8402.695	0.650918384915521
8402.945	0.651481164229996
8403.195	0.651769353448581
8403.445	0.651901962872467
8403.695	0.652131305979055
8403.945	0.65216323037731
8404.195	0.652258109282145
8404.445	0.652339432977735
8404.695	0.652682217873719
8404.945	0.652716045626415
8405.195	0.654115847782699
8405.445	0.654515454268463
8405.695	0.655215293611212
8405.945	0.655224399696851
8406.195	0.655873281839894
8406.445	0.656092830449553
8406.695	0.656391207512264
8406.945	0.656563033342004
8407.195	0.65791440248112
8407.445	0.659116343391519
8407.695	0.659815037906608
8407.945	0.660756666114723
8408.195	0.660921736586011
8408.445	0.661732633511251
8408.695	0.661849008311355
8408.945	0.662429649404571
8409.195	0.662868518276653
8409.445	0.664334146423248
8409.695	0.664891862860541
8409.945	0.665687867926438
8410.195	0.666008612940256
8410.445	0.666607054834792
8410.695	0.666781669832804
8410.945	0.667017476277763
8411.195	0.667412372149137
8411.445	0.668498522928606
8411.695	0.669596097692901
8411.945	0.670255827073301
8412.195	0.670921910359963
8412.445	0.671135580379075
8412.695	0.671938938801308
8412.945	0.671802930820089
8413.195	0.672512812158648
8413.445	0.672916299161724
8413.695	0.674592563319841
8413.945	0.6753986577826
8414.195	0.676512633919411
8414.445	0.676867955113074
8414.695	0.677704090193148
8414.945	0.678076403947973
8415.195	0.678538794042827
8415.445	0.678793098522941
8415.695	0.680665122310623
8415.945	0.682420785938301
8416.195	0.683217419409313
8416.445	0.684196345335584
8416.695	0.684652637610652
8416.945	0.685739008501464
8417.195	0.685774945543771
8417.445	0.686505537471729
8417.695	0.686989399490748
8417.945	0.689444184940177
8418.195	0.690181704643275
8418.445	0.691441428275986
8418.695	0.691722764017499
8418.945	0.692756977335984
8419.195	0.692877110514212
8419.445	0.693637009004586
8419.695	0.69381845237083
8419.945	0.696757814587222
8420.195	0.698741753260493
8420.445	0.700317224682995
8420.695	0.701851771639786
8420.945	0.702474892214721
8421.195	0.703678813415294
8421.445	0.704250492100339
8421.695	0.705333045700282
8421.945	0.705192335340062
8422.195	0.706075063516939
8422.445	0.705881784786413
8422.695	0.706752720852554
8422.945	0.70627937817619
8423.195	0.707339670151016
8423.445	0.706844042705935
8423.695	0.707866685346455
8423.945	0.70714710751657
8424.195	0.711304063406367
8424.445	0.714507424165432
8424.695	0.716453130923883
8424.945	0.717999457301262
8425.195	0.719424127706442
8425.445	0.720613585326895
8425.695	0.721368474084018
8425.945	0.722349768619484
8426.195	0.722819740238029
8426.445	0.72332535603048
8426.695	0.723546987216768
8426.945	0.7244452576517
8427.195	0.724452823472858
8427.445	0.725196620229372
8427.695	0.725165937553081
8427.945	0.725969166732645
8428.195	0.725674818383782
8428.445	0.728481076224579
8428.695	0.730874884483381
8428.945	0.732298737637173
8429.195	0.733136112292863
8429.445	0.734257344256978
8429.695	0.73461126541702
8429.945	0.73539815367984
8430.195	0.735891986631735
8430.445	0.736500854165729
8430.695	0.738040743047896
8430.945	0.738847174217153
8431.195	0.739562512961123
8431.445	0.739725184966601
8431.695	0.740128034824953
8431.945	0.740253494637062
8432.195	0.740710023964218
8432.445	0.740408104088847
8432.695	0.740990470063707
8432.945	0.740963996071423
8433.195	0.74115665010858
8433.445	0.740767872735546
8433.695	0.740811068140978
8433.945	0.740531997494106
8434.195	0.740723812135177
8434.445	0.740499541210134
8434.695	0.740781070106893
8434.945	0.739304712728253
8435.195	0.738921938995362
8435.445	0.738003481867664
8435.695	0.737825699802361
8435.945	0.737091468061659
8436.195	0.736753778920802
8436.445	0.736304172273554
8436.695	0.735918314390799
8436.945	0.73452077459582
8437.195	0.732604679876699
8437.445	0.731746479857199
8437.695	0.730617858404159
8437.945	0.730037334184802
8438.195	0.729214136316789
8438.445	0.728686904277785
8438.695	0.727924489104349
8438.945	0.727789069956024
8439.195	0.72514864688085
8439.445	0.723788516496895
8439.695	0.722113035356956
8439.945	0.721366946091762
8440.195	0.720122505837271
8440.445	0.719688998850685
8440.695	0.71869420795267
8440.945	0.718308037001086
8441.195	0.716554601239076
8441.445	0.714379101817685
8441.695	0.712097880234027
8441.945	0.711468232133666
8442.195	0.709887057161407
8442.445	0.709265631131321
8442.695	0.708533136578777
8442.945	0.707890338013026
8443.195	0.707419030042387
8443.445	0.704837810605143
8443.695	0.702849085440075
8443.945	0.701527965042151
8444.195	0.700472823903485
8444.445	0.699572037803886
8444.695	0.698659817876525
8444.945	0.697956217827713
8445.195	0.697413002090543
8445.445	0.696147847352133
8445.695	0.694181135288791
8445.945	0.692903921036672
8446.195	0.693430338560011
8446.445	0.692254486812078
8446.695	0.691952277178602
8446.945	0.691206345305798
8447.195	0.691078808274468
8447.445	0.690295083890833
8447.695	0.689005907014804
8447.945	0.687177586546276
8448.195	0.685273476838718
8448.445	0.683568819707337
8448.695	0.683289716220516
8448.945	0.681953749447471
8449.195	0.68176955218515
8449.445	0.680983202257662
8449.695	0.681008734674811
8449.945	0.677550816992297
8450.195	0.67659847311505
8450.445	0.675349746306422
8450.695	0.674422613257992
8450.945	0.673679748478989
8451.195	0.672751180211954
8451.445	0.672249957093653
8451.695	0.671392645127188
8451.945	0.670030998943486
8452.195	0.667710162812051
8452.445	0.666263061654216
8452.695	0.665172185132618
8452.945	0.664347491500404
8453.195	0.663450132046644
8453.445	0.66292343061934
8453.695	0.662155227616659
8453.945	0.661754377445894
8454.195	0.658788085178806
8454.445	0.657387926286056
8454.695	0.655786892601653
8454.945	0.655138017322881
8455.195	0.653955872964037
8455.445	0.653510790341972
8455.695	0.652540744423068
8455.945	0.652251850997839
8456.195	0.65090633141694
8456.445	0.649186298103066
8456.695	0.647583850444074
8456.945	0.646976035185083
8457.195	0.645740881790738
8457.445	0.645323305596552
8457.695	0.644540211208084
8457.945	0.644229747901115
8458.195	0.64362655304544
8458.445	0.642474178900971
8458.695	0.640626121746123
8458.945	0.640383644861264
8459.195	0.639449498215296
8459.445	0.639629513716475
8459.695	0.638798492684033
8459.945	0.63905439592797
8460.195	0.638670042285091
8460.445	0.638631309111984
8460.695	0.638167062182822
8460.945	0.638125352834796
8461.195	0.637732860512078
8461.445	0.637539302582673
8461.695	0.637508256703854
8461.945	0.637390811838378
8462.195	0.637345764703358
8462.445	0.637360707940682
8462.695	0.637422033193909
8462.945	0.63748128936144
8463.195	0.637754392867489
8463.445	0.638029421497675
8463.695	0.638030595057384
8463.945	0.638423664781066
8464.195	0.638563669801013
8464.445	0.638511066914779
8464.695	0.638890073347814
8464.945	0.639987220294547
8465.195	0.640916839124684
8465.445	0.641502869294433
8465.695	0.642156782727968
8465.945	0.642385871600375
8466.195	0.643248553264313
8466.445	0.643490051159015
8466.695	0.644110641417535
8466.945	0.644734071730063
8467.195	0.646443772959219
8467.445	0.647053264327814
8467.695	0.648136472394512
8467.945	0.648493798316537
8468.195	0.649142829598468
8468.445	0.649323134483068
8468.695	0.649918348799684
8468.945	0.649945649683259
8469.195	0.651779016704142
8469.445	0.65301534260963
8469.695	0.654132215789815
8469.945	0.654624114108385
8470.195	0.655681804556422
8470.445	0.655664879640112
8470.695	0.656481263447061
8470.945	0.656234743911425
8471.195	0.657304198451174
8471.445	0.659192190122138
8471.695	0.660482495873156
8471.945	0.660919009808693
8472.195	0.661737344706247
8472.445	0.661760229200055
8472.695	0.662876179845146
8472.945	0.662780258980661
8473.195	0.663468925536006
8473.445	0.663870402223232
8473.695	0.66555651014281
8473.945	0.666103897685792
8474.195	0.666975361484873
8474.445	0.667166667934648
8474.695	0.66803304674136
8474.945	0.668037493233013
8475.195	0.668640620498521
8475.445	0.668624478747163
8475.695	0.669958503095362
8475.945	0.670365331571925
8476.195	0.670872240025965
8476.445	0.670730521230934
8476.695	0.671002576587097
8476.945	0.670908343134156
8477.195	0.670890059630477
8477.445	0.670973073300112
8477.695	0.67096891334041
8477.945	0.671071490614889
8478.195	0.671040314654736
8478.445	0.671105382762066
8478.695	0.671268561807484
8478.945	0.671370849192
8479.195	0.671228180307103
8479.445	0.671206685199354
8479.695	0.670949088370007
8479.945	0.671115219794186
8480.195	0.670889265840555
8480.445	0.670645520842126
8480.695	0.670705759137667
8480.945	0.670586483337774
8481.195	0.670520689546447
