# Energies_eV	Co-foil-5mu_final_NoF006
7905.82	1.76372
7906.82	1.76921
7907.82	1.77402
7908.82	1.7823
7909.82	1.78746
7910.82	1.79556
7911.82	1.80091
7912.82	1.80827
7913.82	1.81231
7914.82	1.81805
7915.82	1.82088
7916.82	1.82479
7917.82	1.82672
7918.82	1.82975
7919.82	1.83172
7920.82	1.83367
7921.82	1.83371
7922.82	1.83358
7923.82	1.83336
7924.82	1.83342
7925.82	1.83363
7926.82	1.83308
7927.82	1.83299
7928.82	1.83262
7929.82	1.83176
7930.82	1.83105
7931.82	1.83007
7932.82	1.82888
7933.82	1.82889
7934.82	1.82915
7935.82	1.82897
7936.82	1.82804
7937.82	1.82799
7938.82	1.82874
7939.82	1.82941
7940.82	1.83093
7941.82	1.83245
7942.82	1.83621
7943.82	1.83902
7944.82	1.84362
7945.82	1.8471
7946.82	1.85385
7947.82	1.85921
7948.82	1.86564
7949.82	1.86956
7950.82	1.87564
7951.82	1.88045
7952.82	1.88628
7953.82	1.8898
7954.82	1.8945
7955.82	1.89858
7956.82	1.90241
7957.82	1.90424
7958.82	1.9055
7959.82	1.90693
7960.82	1.90685
7961.82	1.90547
7962.82	1.90227
7963.82	1.89905
7964.82	1.89536
7965.82	1.89066
7966.82	1.88413
7967.82	1.8769
7968.82	1.8697
7969.82	1.86299
7970.82	1.85532
7971.82	1.84659
7972.82	1.8387
7973.82	1.83033
7974.82	1.82264
7975.82	1.81437
7976.82	1.80794
7977.82	1.80117
7978.82	1.79564
7979.82	1.78917
7980.82	1.78506
7981.82	1.78012
7982.82	1.77627
7983.82	1.77234
7984.82	1.76969
7985.82	1.76627
7986.82	1.76422
7987.82	1.76044
7988.82	1.75766
7989.82	1.75551
7990.82	1.75355
7991.82	1.75047
7992.82	1.74869
7993.82	1.74543
7994.82	1.74294
7995.82	1.73993
7996.82	1.73812
7997.82	1.73531
7998.82	1.73344
7999.82	1.73192
8000.82	1.73076
8001.82	1.73068
8002.82	1.7304
8003.82	1.7305
8004.82	1.73135
8005.82	1.73251
8006.82	1.73346
8007.82	1.7346
8008.82	1.73631
8009.82	1.73843
8010.82	1.73969
8011.82	1.74187
8012.82	1.74381
8013.82	1.74476
8014.82	1.74674
8015.82	1.74865
8016.82	1.74963
8017.82	1.75092
8018.82	1.75274
8019.82	1.75429
8020.82	1.7552
8021.82	1.75573
8022.82	1.7572
8023.82	1.75812
8024.82	1.75862
8025.82	1.75876
8026.82	1.76022
8027.82	1.76161
8028.82	1.76224
8029.82	1.76293
8030.82	1.76409
8031.82	1.76514
8032.82	1.76783
8033.82	1.76865
8034.82	1.76891
8035.82	1.76942
8036.82	1.77085
8037.82	1.77146
8038.82	1.7726
8039.82	1.77313
8040.82	1.77353
8041.82	1.77455
8042.82	1.77534
8043.82	1.77581
8044.82	1.77605
8045.82	1.77521
8046.82	1.77404
8047.82	1.77325
8048.82	1.77334
8049.82	1.77415
8050.82	1.77466
8051.82	1.77695
8052.82	1.77747
8053.82	1.77553
8054.82	1.77421
8055.82	1.77131
8056.82	1.76853
8057.82	1.76459
8058.82	1.76253
8059.82	1.75921
8060.82	1.7563
8061.82	1.75281
8062.82	1.7517
8063.82	1.74807
8064.82	1.74469
8065.82	1.74083
8066.82	1.73755
8067.82	1.73495
8068.82	1.73302
8069.82	1.7299
8070.82	1.72762
8071.82	1.72618
8072.82	1.72409
8073.82	1.72179
8074.82	1.71941
8075.82	1.71832
8076.82	1.71583
8077.82	1.71518
8078.82	1.71474
8079.82	1.71303
8080.82	1.71001
8081.82	1.70814
8082.82	1.70545
8083.82	1.70337
8084.82	1.70125
8085.82	1.70006
8086.82	1.69681
8087.82	1.69415
8088.82	1.69268
8089.82	1.69095
8090.82	1.68839
8091.82	1.68637
8092.82	1.68388
8093.82	1.68155
8094.82	1.67968
8095.82	1.67783
8096.82	1.67573
8097.82	1.67473
8098.82	1.67376
8099.82	1.67232
8100.82	1.67241
8101.82	1.67104
8102.82	1.66973
8103.82	1.66817
8104.82	1.66727
8105.82	1.66675
8106.82	1.66627
8107.82	1.66655
8108.82	1.66556
8109.82	1.66365
8110.82	1.66322
8111.82	1.66249
8112.82	1.66103
8113.82	1.66067
8114.82	1.66154
8115.82	1.66128
8116.82	1.66097
8117.82	1.66166
8118.82	1.66184
8119.82	1.66154
8120.82	1.66119
8121.82	1.66229
8122.82	1.66397
8123.82	1.66423
8124.82	1.66325
8125.82	1.6635
8126.82	1.66387
8127.82	1.66414
8128.82	1.66607
8129.82	1.66653
8130.82	1.66644
8131.82	1.66744
8132.82	1.66664
8133.82	1.66639
8134.82	1.66751
8135.82	1.66814
8136.82	1.66812
8137.82	1.66656
8138.82	1.665
8139.82	1.66552
