# Sample I1 = col 3  I2= col 4, mu = ln(I1/I2), Reference I3 = col 7  I4 = col 8, mu = ln(I3/I4)
#Project Name:	Gaur20105038_0	
#Folder Name:	S1_0	
#File Name:	S1_000.txt	
#Data and Time:	Saturday, 18 June, 2011  11:55:43	
#Ring energy (GeV) =	2.4	
#Ring current (mA) =	129.9	
#Slits UP (mm) =	1.903	
#Slits DOWN (mm) =	-0.101	
#Slits RIGHT (mm) =	4.497	
#Slits LEFT (mm) =	3.496	
#Table Vertical (mm) =	0.000	
#Table Horizontal (mm) =	-1.196	
#Linear Table x (mm) =	0	
#Linear Table y (mm) =	0	
#Linear Table z (mm) =	0	
#Sample position (mm) =	15	
#Picoam I0 gain = 10^^	7	
#Picoam I1 gain = 10^^	7	
#Picoam I2 gain = 10^^	7	
#Monochromator Crystal:	Si 111	
#Monochromator Energy (eV)=	9100.63	
#	 	
8963.256095	8963.263782	410312.000000	384679.000000	0.064509	119616.000000	1.168123	2.000000
8963.448258	8963.471319	410292.000000	384646.000000	0.064546	119606.000000	1.168120	2.000000
8963.678865	8963.678865	411336.000000	385630.000000	0.064532	119917.000000	1.168079	2.000000
8963.871047	8963.886422	410059.000000	384437.000000	0.064521	119531.000000	1.168204	2.000000
8964.063238	8964.093989	409233.000000	383676.000000	0.064486	119283.000000	1.168300	2.000000
8964.255436	8964.232372	410620.000000	384975.000000	0.064490	119690.000000	1.168273	2.000000
8964.486086	8964.439955	411517.000000	385807.000000	0.064513	119953.000000	1.168237	2.000000
8964.678303	8964.647548	412019.000000	386265.000000	0.064546	120089.000000	1.168291	2.000000
8964.870529	8964.855151	410673.000000	385022.000000	0.064497	119692.000000	1.168379	2.000000
8965.062763	8965.062763	410887.000000	385217.000000	0.064511	119746.000000	1.168434	2.000000
8965.255006	8965.201177	411752.000000	386019.000000	0.064535	119995.000000	1.168437	2.000000
8965.485708	8965.478018	411159.000000	385460.000000	0.064543	119808.000000	1.168547	2.000000
8965.677969	8965.616445	411422.000000	385696.000000	0.064570	119867.000000	1.168667	2.000000
8965.870239	8965.824094	412139.000000	386352.000000	0.064612	120070.000000	1.168674	2.000000
8966.062517	8966.031752	410379.000000	384706.000000	0.064602	119540.000000	1.168828	2.000000
8966.254804	8966.239421	411314.000000	385566.000000	0.064645	119794.000000	1.168939	2.000000
8966.485559	8966.447099	411564.000000	385778.000000	0.064702	119851.000000	1.169013	2.000000
8966.677864	8966.654787	411109.000000	385342.000000	0.064727	119705.000000	1.169101	2.000000
8966.870178	8966.862485	411650.000000	385833.000000	0.064769	119845.000000	1.169205	2.000000
8967.062500	8967.000956	411730.000000	385893.000000	0.064808	119853.000000	1.169294	2.000000
8967.254831	8967.208671	411465.000000	385614.000000	0.064887	119749.000000	1.169439	2.000000
8967.485639	8967.485639	411073.000000	385230.000000	0.064930	119609.000000	1.169612	2.000000
8967.677988	8967.624130	411036.000000	385170.000000	0.064996	119571.000000	1.169774	2.000000
8967.870346	8967.831874	410301.000000	384456.000000	0.065062	119332.000000	1.169920	2.000000
8968.062712	8968.039628	409743.000000	383911.000000	0.065119	119139.000000	1.170120	2.000000
8968.255087	8968.247392	410495.000000	384582.000000	0.065207	119330.000000	1.170264	2.000000
8968.485947	8968.455165	409456.000000	383554.000000	0.065349	118982.000000	1.170508	2.000000
8968.678341	8968.662949	410114.000000	384139.000000	0.065431	119140.000000	1.170705	2.000000
8968.870742	8968.870742	408604.000000	382687.000000	0.065529	118658.000000	1.170972	2.000000
8969.063153	8969.078546	409794.000000	383749.000000	0.065666	118972.000000	1.171101	2.000000
8969.255571	8969.286359	408800.000000	382770.000000	0.065792	118638.000000	1.171357	2.000000
8969.447998	8969.424907	409577.000000	383462.000000	0.065884	118823.000000	1.171606	2.000000
8969.678922	8969.702015	408958.000000	382805.000000	0.066087	118583.000000	1.171913	2.000000
8969.871368	8969.909858	409524.000000	383270.000000	0.066256	118696.000000	1.172174	2.000000
8970.063822	8970.048426	409523.000000	383205.000000	0.066423	118649.000000	1.172401	2.000000
8970.256285	8970.256285	410259.000000	383825.000000	0.066602	118805.000000	1.172703	2.000000
8970.448756	8970.464154	409403.000000	382966.000000	0.066754	118493.000000	1.173092	2.000000
8970.679733	8970.672033	409845.000000	383283.000000	0.067005	118545.000000	1.173481	2.000000
8970.872222	8970.879922	409333.000000	382748.000000	0.067152	118339.000000	1.173823	2.000000
8971.064721	8971.087821	410140.000000	383401.000000	0.067417	118495.000000	1.174211	2.000000
8971.257227	8971.226426	410559.000000	383707.000000	0.067640	118538.000000	1.174646	2.000000
8971.449743	8971.434341	410840.000000	383881.000000	0.067871	118539.000000	1.175091	2.000000
8971.680772	8971.642266	409836.000000	382803.000000	0.068237	118143.000000	1.175625	2.000000
8971.873306	8971.850201	410330.000000	383170.000000	0.068483	118199.000000	1.176109	2.000000
8972.065848	8972.058146	410799.000000	383478.000000	0.068822	118228.000000	1.176667	2.000000
8972.258399	8972.196782	410423.000000	383014.000000	0.069117	118016.000000	1.177251	2.000000
8972.450958	8972.404743	410038.000000	382527.000000	0.069451	117793.000000	1.177870	2.000000
8972.682041	8972.612715	410983.000000	383237.000000	0.069898	117922.000000	1.178630	2.000000
8972.874619	8972.820696	409935.000000	382100.000000	0.070316	117487.000000	1.179355	2.000000
8973.067205	8973.028687	409161.000000	381231.000000	0.070703	117122.000000	1.180189	2.000000
8973.259800	8973.236688	409484.000000	381362.000000	0.071149	117069.000000	1.180986	2.000000
8973.452403	8973.375361	410113.000000	381772.000000	0.071609	117089.000000	1.181889	2.000000
8973.683539	8973.652720	410021.000000	381432.000000	0.072276	116857.000000	1.182982	2.000000
8973.876161	8973.860751	409202.000000	380464.000000	0.072817	116427.000000	1.184127	2.000000
8974.068791	8973.999443	408758.000000	379819.000000	0.073428	116096.000000	1.185277	2.000000
8974.261430	8974.207490	409558.000000	380335.000000	0.074026	116123.000000	1.186402	2.000000
8974.454078	8974.415547	409513.000000	380028.000000	0.074724	115878.000000	1.187707	2.000000
8974.685266	8974.623614	408690.000000	378903.000000	0.075677	115316.000000	1.189604	2.000000
8974.877932	8974.831691	407644.000000	377621.000000	0.076503	114738.000000	1.191240	2.000000
8975.070607	8975.039778	408845.000000	378385.000000	0.077424	114766.000000	1.193017	2.000000
8975.263290	8975.247875	408997.000000	378156.000000	0.078401	114474.000000	1.194959	2.000000
8975.455981	8975.386611	408560.000000	377374.000000	0.079402	113983.000000	1.197187	2.000000
8975.648681	8975.594724	408960.000000	377313.000000	0.080542	113687.000000	1.199626	2.000000
8975.879933	8975.872224	408836.000000	376636.000000	0.082035	113112.000000	1.202901	2.000000
8976.072651	8976.080360	408329.000000	375627.000000	0.083477	112437.000000	1.206204	2.000000
8976.265379	8976.219123	408983.000000	375644.000000	0.085032	112048.000000	1.209715	2.000000
8976.458114	8976.427276	409035.000000	375043.000000	0.086760	111410.000000	1.213824	2.000000
